# seed=1337 config_hash=5fa4d5543ecd68be54445db2d80192b6b9de48a99484383e55fdfe1bbe91521a
episode,epsilon,alpha,mean_reward,winrate_vs_baseline,fallback_rate,role
134000,0.5756730000000001,0.0919342,0.050780000000000124,0.07692307692307693,0.18357017714619428,thief
134999,0.5725063333333333,0.09150086666666665,0.43042000000000036,0.15343915343915343,0.13242943634348087,cop
135000,0.5725063333333333,0.09150086666666665,0.050480000000000115,0.07303370786516854,0.17127381397086291,thief
135999,0.5693396666666667,0.09106753333333333,0.49528000000000044,0.23163841807909605,0.13114754098360656,cop
136000,0.5693396666666667,0.09106753333333333,0.03248000000000008,0.07142857142857142,0.16899413074276462,thief
136999,0.566173,0.0906342,0.4885000000000009,0.22580645161290322,0.1165573479879454,cop
137000,0.566173,0.0906342,0.03064000000000006,0.06521739130434782,0.19126474849927552,thief
137999,0.5630063333333333,0.09020086666666666,0.41446000000000055,0.22167487684729065,0.11527822974292222,cop
138000,0.5630063333333333,0.09020086666666666,0.03082000000000005,0.05825242718446602,0.18701298701298702,thief
138999,0.5598396666666666,0.08976753333333332,0.4409400000000007,0.16580310880829016,0.10858023634183936,cop
139000,0.5598396666666666,0.08976753333333332,0.025640000000000048,0.06593406593406594,0.18627040602762662,thief
139999,0.556673,0.08933419999999999,0.44886000000000087,0.16666666666666666,0.1136324565927454,cop
140000,0.556673,0.08933419999999999,0.03432000000000003,0.07920792079207921,0.16436378634770055,thief
140999,0.5535063333333333,0.08890086666666666,0.4373000000000001,0.1921182266009852,0.10981600199816835,cop
141000,0.5535063333333333,0.08890086666666666,0.05308000000000013,0.1016949152542373,0.2172769953051643,thief
141999,0.5503396666666667,0.08846753333333332,0.45496000000000064,0.17647058823529413,0.1181109185441941,cop
142000,0.5503396666666667,0.08846753333333332,0.048560000000000075,0.08292682926829269,0.18301314459049545,thief
142999,0.5471729999999999,0.08803419999999998,0.4480800000000003,0.2315270935960591,0.1252197204319076,cop
143000,0.5471729999999999,0.08803419999999998,0.032860000000000035,0.049723756906077346,0.17568969093549056,thief
143999,0.5440063333333334,0.08760086666666667,0.49532000000000037,0.2,0.12122298933022504,cop
144000,0.5440063333333334,0.08760086666666667,0.041540000000000105,0.08695652173913043,0.17000392618767177,thief
144999,0.5408396666666666,0.08716753333333332,0.4918000000000008,0.24468085106382978,0.12938825165102538,cop
145000,0.5408396666666666,0.08716753333333332,0.03810000000000008,0.0945273631840796,0.1563142739613328,thief
145999,0.537673,0.08673419999999998,0.47918000000000055,0.20398009950248755,0.10671019847065899,cop
146000,0.537673,0.08673419999999998,0.03546000000000008,0.08955223880597014,0.17392192928673617,thief
146999,0.5345063333333333,0.08630086666666666,0.5039600000000006,0.24870466321243523,0.11696969696969697,cop
147000,0.5345063333333333,0.08630086666666666,0.024280000000000034,0.07647058823529412,0.1768468840280644,thief
147999,0.5313396666666667,0.08586753333333333,0.4881800000000007,0.22340425531914893,0.1308411214953271,cop
148000,0.5313396666666667,0.08586753333333333,0.04634000000000008,0.04891304347826087,0.18670886075949367,thief
148999,0.528173,0.08543419999999999,0.45738000000000056,0.21025641025641026,0.10444238388266038,cop
149000,0.528173,0.08543419999999999,0.03986000000000012,0.06593406593406594,0.16033090407721096,thief
149999,0.5250063333333332,0.08500086666666666,0.45610000000000056,0.20304568527918782,0.13857083159214376,cop
150000,0.5250063333333332,0.08500086666666666,0.03936000000000013,0.05025125628140704,0.17253594498853927,thief
150999,0.5218396666666667,0.08456753333333332,0.5015000000000005,0.25,0.13094411662617148,cop
151000,0.5218396666666667,0.08456753333333332,0.04268000000000011,0.08205128205128205,0.21409108602569094,thief
151999,0.5186729999999999,0.08413419999999999,0.4457400000000004,0.20388349514563106,0.12070928908410607,cop
152000,0.5186729999999999,0.08413419999999999,0.030220000000000045,0.07216494845360824,0.2102715217848874,thief
152999,0.5155063333333333,0.08370086666666665,0.4288400000000003,0.1919191919191919,0.16758643077422497,cop
153000,0.5155063333333333,0.08370086666666665,0.02880000000000005,0.07103825136612021,0.17051472145731836,thief
153999,0.5123396666666666,0.08326753333333332,0.46670000000000017,0.30198019801980197,0.1314635558864896,cop
154000,0.5123396666666666,0.08326753333333332,0.033160000000000064,0.042328042328042326,0.1737411568872243,thief
154999,0.509173,0.08283419999999998,0.5219200000000002,0.24848484848484848,0.15759493670886077,cop
155000,0.509173,0.08283419999999998,0.043580000000000056,0.05789473684210526,0.20106027881405852,thief
155999,0.5060063333333333,0.08240086666666666,0.4862200000000002,0.20994475138121546,0.13865293865293865,cop
156000,0.5060063333333333,0.08240086666666666,0.02940000000000004,0.02824858757062147,0.21867974657674227,thief
156999,0.5028396666666666,0.08196753333333333,0.48174000000000045,0.20634920634920634,0.12290214304156984,cop
157000,0.5028396666666666,0.08196753333333333,0.034820000000000136,0.053475935828877004,0.19092039800995025,thief
157999,0.49967300000000003,0.08153419999999999,0.5279199999999995,0.25903614457831325,0.12758125336685222,cop
158000,0.49967300000000003,0.08153419999999999,0.02088000000000006,0.07303370786516854,0.16670361338949236,thief
158999,0.49650633333333327,0.08110086666666666,0.5355399999999997,0.2222222222222222,0.1361756868510521,cop
159000,0.49650633333333327,0.08110086666666666,0.049000000000000106,0.06349206349206349,0.1845143312101911,thief
159999,0.4933396666666666,0.08066753333333332,0.5088399999999997,0.24873096446700507,0.12314372557533652,cop
160000,0.4933396666666666,0.08066753333333332,0.022160000000000034,0.061224489795918366,0.15705263157894736,thief
160999,0.49017299999999997,0.08023419999999999,0.4895999999999995,0.19387755102040816,0.11892459935195726,cop
161000,0.49017299999999997,0.08023419999999999,0.02996000000000005,0.03164556962025317,0.17947103274559195,thief
161999,0.4870063333333333,0.07980086666666665,0.566959999999999,0.24858757062146894,0.12706468579865277,cop
162000,0.4870063333333333,0.07980086666666665,0.01650000000000008,0.034653465346534656,0.19087418116105714,thief
162999,0.48383966666666667,0.07936753333333332,0.5376999999999987,0.2552083333333333,0.11119120562263471,cop
163000,0.48383966666666667,0.07936753333333332,0.03982000000000009,0.08415841584158416,0.16645728643216082,thief
163999,0.480673,0.0789342,0.5283399999999993,0.23737373737373738,0.1328433130154177,cop
164000,0.480673,0.0789342,0.03456000000000014,0.06417112299465241,0.170873786407767,thief
164999,0.47750633333333337,0.07850086666666665,0.5778999999999996,0.2823529411764706,0.11512692271397565,cop
165000,0.47750633333333337,0.07850086666666665,0.052540000000000156,0.08771929824561403,0.19927243330638642,thief
165999,0.4743396666666666,0.07806753333333333,0.5230399999999992,0.20320855614973263,0.13287209508603867,cop
166000,0.4743396666666666,0.07806753333333333,0.03134000000000004,0.09178743961352658,0.15134653906076118,thief
166999,0.47117299999999995,0.07763419999999999,0.4862799999999992,0.24257425742574257,0.11667096552317084,cop
167000,0.47117299999999995,0.07763419999999999,0.022980000000000094,0.06285714285714286,0.16818282671400045,thief
167999,0.4680063333333333,0.07720086666666666,0.5237199999999992,0.20218579234972678,0.10846846846846847,cop
168000,0.4680063333333333,0.07720086666666666,0.021160000000000075,0.05263157894736842,0.17433844785412497,thief
168999,0.46483966666666665,0.07676753333333332,0.5565399999999995,0.2558139534883721,0.10826103357223689,cop
169000,0.46483966666666665,0.07676753333333332,0.017080000000000053,0.03783783783783784,0.13797313797313798,thief
169999,0.461673,0.07633419999999999,0.5559399999999991,0.29381443298969073,0.11644832605531295,cop
170000,0.461673,0.07633419999999999,0.029620000000000056,0.08571428571428572,0.16619349202882724,thief
170999,0.45850633333333335,0.07590086666666665,0.5093999999999997,0.21739130434782608,0.1108354744396208,cop
171000,0.45850633333333335,0.07590086666666665,0.029860000000000095,0.06565656565656566,0.16121809225257502,thief
171999,0.4553396666666667,0.07546753333333332,0.5527599999999998,0.25654450261780104,0.11299589603283174,cop
172000,0.4553396666666667,0.07546753333333332,0.040180000000000084,0.08695652173913043,0.19046596521365686,thief
172999,0.45217299999999994,0.0750342,0.5291199999999988,0.24193548387096775,0.09513395297977037,cop
173000,0.45217299999999994,0.0750342,0.03140000000000009,0.05789473684210526,0.19930298409932476,thief
173999,0.4490063333333333,0.07460086666666665,0.5905999999999989,0.2696629213483146,0.10085651044172841,cop
174000,0.4490063333333333,0.07460086666666665,0.036800000000000097,0.07650273224043716,0.17192906574394465,thief
174999,0.44583966666666663,0.07416753333333333,0.5461399999999993,0.19047619047619047,0.12267109389411547,cop
175000,0.44583966666666663,0.07416753333333333,0.04472000000000012,0.09550561797752809,0.1868018204385602,thief
175999,0.442673,0.07373419999999999,0.5462800000000003,0.25133689839572193,0.09730120046935645,cop
176000,0.442673,0.07373419999999999,0.01574000000000003,0.06857142857142857,0.13153070577451878,thief
176999,0.43950633333333333,0.07330086666666666,0.5736599999999998,0.24444444444444444,0.12062043795620438,cop
177000,0.43950633333333333,0.07330086666666666,0.01600000000000007,0.05235602094240838,0.15352792461503104,thief
177999,0.4363396666666667,0.07286753333333332,0.5718599999999988,0.26063829787234044,0.10898823529411765,cop
178000,0.4363396666666667,0.07286753333333332,0.02068000000000005,0.0670391061452514,0.13981900452488688,thief
178999,0.43317300000000003,0.07243419999999999,0.5673799999999987,0.28921568627450983,0.10635384334489684,cop
179000,0.43317300000000003,0.07243419999999999,0.022200000000000088,0.0481283422459893,0.17165354330708663,thief
179999,0.43000633333333327,0.07200086666666665,0.5973399999999991,0.2872340425531915,0.09564643799472296,cop
180000,0.43000633333333327,0.07200086666666665,0.01646000000000006,0.025906735751295335,0.18692236598890943,thief
180999,0.4268396666666666,0.07156753333333332,0.5771999999999993,0.24731182795698925,0.12259437453737972,cop
181000,0.4268396666666666,0.07156753333333332,0.027860000000000072,0.04046242774566474,0.211044912923923,thief
181999,0.42367299999999997,0.0711342,0.6080999999999983,0.24175824175824176,0.10872338337748995,cop
182000,0.42367299999999997,0.0711342,0.014040000000000073,0.04864864864864865,0.16044499381953028,thief
182999,0.4205063333333333,0.07070086666666665,0.6083199999999986,0.25,0.11154805294456167,cop
183000,0.4205063333333333,0.07070086666666665,-0.00496000000000001,0.058823529411764705,0.15396498455200824,thief
183999,0.41733966666666666,0.07026753333333333,0.5816799999999993,0.24861878453038674,0.10590879295814215,cop
184000,0.41733966666666666,0.07026753333333333,0.01640000000000008,0.028089887640449437,0.16832151300236406,thief
184999,0.414173,0.06983419999999999,0.5851199999999991,0.3172043010752688,0.11861415567527402,cop
185000,0.414173,0.06983419999999999,0.015920000000000076,0.05851063829787234,0.1627436092128575,thief
185999,0.41100633333333336,0.06940086666666666,0.5713399999999996,0.25757575757575757,0.11520653654108035,cop
186000,0.41100633333333336,0.06940086666666666,0.016000000000000108,0.06896551724137931,0.13280308508074234,thief
186999,0.4078396666666666,0.06896753333333332,0.6225199999999995,0.3333333333333333,0.11283061339335959,cop
187000,0.4078396666666666,0.06896753333333332,0.015000000000000032,0.04639175257731959,0.14060545409056793,thief
187999,0.40467299999999995,0.06853419999999999,0.5636999999999992,0.25,0.11676289982586381,cop
188000,0.40467299999999995,0.06853419999999999,0.008060000000000003,0.0425531914893617,0.15634517766497463,thief
188999,0.4015063333333333,0.06810086666666666,0.5950999999999994,0.28217821782178215,0.1136927174212508,cop
189000,0.4015063333333333,0.06810086666666666,0.025320000000000092,0.03980099502487562,0.1893505253104107,thief
189999,0.39833966666666665,0.06766753333333332,0.5824999999999989,0.25773195876288657,0.10634964519399134,cop
190000,0.39833966666666665,0.06766753333333332,0.04624000000000015,0.0761904761904762,0.19218380931930426,thief
190999,0.395173,0.0672342,0.6240799999999989,0.3105263157894737,0.10640130131087934,cop
191000,0.395173,0.0672342,0.03156000000000013,0.07368421052631578,0.18186168939937783,thief
191999,0.39200633333333335,0.06680086666666665,0.5990999999999994,0.3191489361702128,0.13847858197932053,cop
192000,0.39200633333333335,0.06680086666666665,0.0330400000000001,0.0673076923076923,0.16647318319015555,thief
192999,0.3888396666666667,0.06636753333333333,0.5633199999999998,0.30526315789473685,0.11914203316510454,cop
193000,0.3888396666666667,0.06636753333333333,0.013840000000000015,0.05670103092783505,0.16720098643649814,thief
193999,0.38567299999999993,0.06593419999999998,0.6103399999999992,0.29120879120879123,0.10417457305502846,cop
194000,0.38567299999999993,0.06593419999999998,0.0267600000000001,0.07106598984771574,0.13449564134495642,thief
194999,0.3825063333333333,0.06550086666666666,0.5943799999999997,0.2786885245901639,0.12812383439015293,cop
195000,0.3825063333333333,0.06550086666666666,0.026560000000000115,0.04975124378109453,0.1741187603501301,thief
195999,0.37933966666666663,0.06506753333333332,0.5893799999999999,0.2411764705882353,0.11970775571375047,cop
196000,0.37933966666666663,0.06506753333333332,0.021840000000000134,0.05263157894736842,0.15521064301552107,thief
196999,0.3761730000000001,0.06463419999999999,0.5905599999999998,0.26153846153846155,0.1127175614697486,cop
197000,0.3761730000000001,0.06463419999999999,0.011100000000000047,0.03825136612021858,0.1543859649122807,thief
197999,0.37300633333333344,0.06420086666666666,0.6131999999999995,0.35638297872340424,0.10980355819125277,cop
198000,0.37300633333333344,0.06420086666666666,0.010900000000000035,0.021052631578947368,0.14931025155531513,thief
198999,0.3698396666666668,0.06376753333333332,0.6275199999999997,0.2756756756756757,0.10917526749360856,cop
199000,0.3698396666666668,0.06376753333333332,0.015460000000000015,0.047619047619047616,0.1520784921249677,thief
199999,0.366673,0.0633342,0.5710999999999992,0.291005291005291,0.10426966292134832,cop
200000,0.366673,0.0633342,0.01824000000000007,0.056818181818181816,0.14659552845528456,thief
200999,0.3635063333333334,0.06290086666666665,0.64052,0.34782608695652173,0.09671848013816926,cop
201000,0.3635063333333334,0.06290086666666665,0.022160000000000044,0.05913978494623656,0.14408929477422627,thief
201999,0.3603396666666667,0.062467533333333325,0.6703999999999998,0.43349753694581283,0.08195916764821358,cop
202000,0.3603396666666667,0.062467533333333325,0.01588000000000005,0.05263157894736842,0.13473520249221183,thief
202999,0.3571730000000001,0.062034199999999984,0.6174800000000005,0.3384615384615385,0.10490989334314087,cop
203000,0.3571730000000001,0.062034199999999984,0.0034600000000000117,0.03389830508474576,0.11588103254769921,thief
203999,0.3540063333333334,0.06160086666666666,0.7120999999999992,0.48947368421052634,0.0930418288908855,cop
204000,0.3540063333333334,0.06160086666666666,0.008600000000000017,0.07329842931937172,0.11385041551246537,thief
204999,0.35083966666666677,0.06116753333333333,0.7051599999999983,0.3950617283950617,0.08645472668135558,cop
205000,0.35083966666666677,0.06116753333333333,0.013520000000000053,0.02,0.14890633763320246,thief
205999,0.3476730000000001,0.06073419999999999,0.6070599999999995,0.29545454545454547,0.07705588368923216,cop
206000,0.3476730000000001,0.06073419999999999,0.0017199999999999763,0.041025641025641026,0.12732394366197183,thief
206999,0.34450633333333336,0.06030086666666666,0.6318199999999994,0.3181818181818182,0.09130517143398371,cop
207000,0.34450633333333336,0.06030086666666666,0.01778000000000005,0.04,0.15863141524105753,thief
207999,0.3413396666666667,0.05986753333333332,0.6569399999999989,0.3177083333333333,0.07978410206084396,cop
208000,0.3413396666666667,0.05986753333333332,0.009760000000000033,0.03932584269662921,0.13399041022908897,thief
208999,0.33817300000000006,0.05943419999999999,0.6031999999999991,0.2561576354679803,0.07441118513652999,cop
209000,0.33817300000000006,0.05943419999999999,-0.0003000000000000186,0.054455445544554455,0.10215053763440861,thief
209999,0.3350063333333334,0.05900086666666665,0.6375399999999991,0.2717948717948718,0.06458094144661308,cop
210000,0.3350063333333334,0.05900086666666665,0.0010599999999999774,0.04411764705882353,0.11315336013785181,thief
210999,0.33183966666666675,0.058567533333333324,0.6629199999999993,0.3387096774193548,0.06518127626307046,cop
211000,0.33183966666666675,0.058567533333333324,0.01670000000000005,0.04371584699453552,0.14420485175202155,thief
211999,0.3286730000000001,0.05813419999999998,0.6484799999999994,0.30256410256410254,0.06848120883378535,cop
212000,0.3286730000000001,0.05813419999999998,0.0009399999999999796,0.029556650246305417,0.12547977561263654,thief
212999,0.32550633333333345,0.057700866666666656,0.6399799999999989,0.2596685082872928,0.06714465652553048,cop
213000,0.32550633333333345,0.057700866666666656,0.007760000000000011,0.05851063829787234,0.11856516976998904,thief
213999,0.3223396666666667,0.05726753333333333,0.6260799999999991,0.28717948717948716,0.07335314987055326,cop
214000,0.3223396666666667,0.05726753333333333,0.012819999999999991,0.04145077720207254,0.16257142857142856,thief
214999,0.31917300000000004,0.05683419999999999,0.6573400000000003,0.35353535353535354,0.06689902217058767,cop
215000,0.31917300000000004,0.05683419999999999,0.011180000000000068,0.04294478527607362,0.11278615298715801,thief
215999,0.3160063333333334,0.05640086666666666,0.7334399999999991,0.572139303482587,0.06578415521422797,cop
216000,0.3160063333333334,0.05640086666666666,0.018880000000000105,0.09142857142857143,0.1453183520599251,thief
216999,0.31283966666666674,0.05596753333333332,0.6384799999999988,0.2698412698412698,0.06654307737340229,cop
217000,0.31283966666666674,0.05596753333333332,0.0020999999999999795,0.026881720430107527,0.12536443148688048,thief
217999,0.3096730000000001,0.05553419999999999,0.6986999999999994,0.4540540540540541,0.06752477270405557,cop
218000,0.3096730000000001,0.05553419999999999,0.0038199999999999922,0.040229885057471264,0.10675837320574162,thief
218999,0.30650633333333344,0.05510086666666665,0.6841999999999991,0.3858695652173913,0.07089291070892911,cop
219000,0.30650633333333344,0.05510086666666665,0.003779999999999974,0.041176470588235294,0.11604293588627793,thief
219999,0.3033396666666668,0.054667533333333324,0.7658400000000001,0.5860215053763441,0.06053450681549855,cop
220000,0.3033396666666668,0.054667533333333324,-0.015259999999999985,0.03414634146341464,0.08036292935839275,thief
220999,0.300173,0.05423419999999998,0.77306,0.5812807881773399,0.06524356869184456,cop
221000,0.300173,0.05423419999999998,-0.0049000000000000024,0.026737967914438502,0.10778625954198473,thief
221999,0.29700633333333337,0.053800866666666655,0.6687599999999997,0.2994350282485876,0.06292430844057148,cop
222000,0.29700633333333337,0.053800866666666655,-0.008199999999999992,0.03553299492385787,0.08065030283710552,thief
222999,0.2938396666666667,0.05336753333333333,0.7602400000000006,0.5168539325842697,0.06240266963292547,cop
223000,0.2938396666666667,0.05336753333333333,0.004120000000000001,0.05,0.09191949534394712,thief
223999,0.29067300000000007,0.05293419999999999,0.7960799999999998,0.6455026455026455,0.06989665518390932,cop
224000,0.29067300000000007,0.05293419999999999,-0.0041800000000000006,0.04411764705882353,0.10497066995986415,thief
224999,0.2875063333333334,0.05250086666666666,0.8285,0.6964285714285714,0.053174045443897866,cop
225000,0.2875063333333334,0.05250086666666666,0.0028000000000000112,0.041666666666666664,0.07511045655375552,thief
225999,0.28433966666666677,0.05206753333333332,0.8125200000000002,0.6460674157303371,0.06119402985074627,cop
226000,0.28433966666666677,0.05206753333333332,-0.004480000000000005,0.038461538461538464,0.09219422249539029,thief
226999,0.2811730000000001,0.05163419999999999,0.7960800000000009,0.7055837563451777,0.06599208095028597,cop
227000,0.2811730000000001,0.05163419999999999,-0.004639999999999986,0.047337278106508875,0.09753196550698781,thief
227999,0.27800633333333347,0.05120086666666665,0.8239999999999995,0.7142857142857143,0.0477429573481163,cop
228000,0.27800633333333347,0.05120086666666665,-0.008879999999999985,0.05339805825242718,0.06710097719869706,thief
228999,0.2748396666666667,0.05076753333333332,0.7962000000000001,0.644808743169399,0.06319290465631928,cop
229000,0.2748396666666667,0.05076753333333332,0.013760000000000073,0.07734806629834254,0.0967923466516601,thief
229999,0.27167300000000005,0.050334199999999996,0.8354399999999998,0.6648648648648648,0.03569311039962054,cop
230000,0.27167300000000005,0.050334199999999996,0.0030199999999999828,0.026881720430107527,0.11970758452634785,thief
230999,0.2685063333333334,0.049900866666666654,0.8163000000000005,0.65625,0.05823339483394834,cop
231000,0.2685063333333334,0.049900866666666654,0.0027599999999999777,0.07407407407407407,0.06462378640776699,thief
231999,0.26533966666666675,0.04946753333333333,0.8626600000000014,0.6906077348066298,0.06200048437878421,cop
232000,0.26533966666666675,0.04946753333333333,-0.0031200000000000247,0.035897435897435895,0.09948281107392759,thief
232999,0.2621730000000001,0.049034199999999986,0.808180000000001,0.6684210526315789,0.056610208025463224,cop
233000,0.2621730000000001,0.049034199999999986,0.012500000000000008,0.05945945945945946,0.08703071672354949,thief
233999,0.25900633333333345,0.04860086666666666,0.8462600000000009,0.6685082872928176,0.051720019111323456,cop
234000,0.25900633333333345,0.04860086666666666,0.009119999999999974,0.06432748538011696,0.05292726197516263,thief
234999,0.2558396666666668,0.04816753333333332,0.8022600000000014,0.6632653061224489,0.06057866184448463,cop
235000,0.2558396666666668,0.04816753333333332,-0.00016000000000002013,0.031746031746031744,0.07273271475606106,thief
235999,0.25267300000000004,0.04773419999999999,0.852000000000001,0.6885245901639344,0.052956111715632935,cop
236000,0.25267300000000004,0.04773419999999999,0.01286000000000008,0.03977272727272727,0.11206403659233848,thief
236999,0.24950633333333339,0.04730086666666665,0.823120000000001,0.657608695652174,0.05500058761311553,cop
237000,0.24950633333333339,0.04730086666666665,-0.00839999999999999,0.029069767441860465,0.074992055926279,thief
237999,0.24633966666666673,0.04686753333333332,0.8422600000000012,0.7244897959183674,0.06410111725538878,cop
238000,0.24633966666666673,0.04686753333333332,-0.0011800000000000044,0.04830917874396135,0.10595611285266458,thief
238999,0.24317300000000008,0.046434199999999995,0.8063400000000008,0.6577540106951871,0.07582196376649519,cop
239000,0.24317300000000008,0.046434199999999995,-0.004460000000000018,0.047058823529411764,0.1034263959390863,thief
239999,0.24000633333333343,0.046000866666666654,0.7306800000000002,0.4293193717277487,0.04073573729606152,cop
240000,0.24000633333333343,0.046000866666666654,-0.009759999999999956,0.06097560975609756,0.09730250481695568,thief
240999,0.23683966666666678,0.04556753333333333,0.7988800000000014,0.6302083333333334,0.03751563151313047,cop
241000,0.23683966666666678,0.04556753333333333,-0.0022000000000000127,0.02824858757062147,0.07961783439490445,thief
241999,0.23367300000000013,0.045134199999999985,0.7752400000000004,0.5683060109289617,0.043580181140117205,cop
242000,0.23367300000000013,0.045134199999999985,-0.003180000000000016,0.026737967914438502,0.09564126685481342,thief
242999,0.23050633333333337,0.04470086666666666,0.775540000000002,0.5825242718446602,0.041734860883797055,cop
243000,0.23050633333333337,0.04470086666666666,-0.009299999999999971,0.03314917127071823,0.08476221287609188,thief
243999,0.22733966666666672,0.04426753333333332,0.789800000000001,0.572972972972973,0.04692399178289545,cop
244000,0.22733966666666672,0.04426753333333332,-0.007219999999999997,0.05583756345177665,0.07933130699088146,thief
244999,0.22417300000000007,0.04383419999999999,0.837280000000002,0.6530612244897959,0.043502385972700036,cop
245000,0.22417300000000007,0.04383419999999999,-0.014879999999999952,0.034482758620689655,0.09238031018206339,thief
245999,0.22100633333333342,0.04340086666666666,0.8131800000000008,0.6318407960199005,0.03810661165997177,cop
246000,0.22100633333333342,0.04340086666666666,-0.006899999999999957,0.041666666666666664,0.0869140625,thief
246999,0.21783966666666676,0.04296753333333332,0.818220000000001,0.6198830409356725,0.049590387766247954,cop
247000,0.21783966666666676,0.04296753333333332,-0.010059999999999928,0.05670103092783505,0.08309364014062001,thief
247999,0.2146730000000001,0.042534199999999994,0.7415000000000012,0.5135135135135135,0.04479469099958523,cop
248000,0.2146730000000001,0.042534199999999994,-0.013099999999999945,0.043243243243243246,0.10068203962325431,thief
248999,0.21150633333333346,0.04210086666666665,0.7724200000000008,0.5721649484536082,0.06047182445657773,cop
249000,0.21150633333333346,0.04210086666666665,-0.022819999999999944,0.020512820512820513,0.046536039188243526,thief
249999,0.2083396666666667,0.041667533333333326,0.7783400000000011,0.5,0.047025057953416494,cop
250000,0.2083396666666667,0.041667533333333326,-0.02135999999999991,0.02040816326530612,0.06247755834829444,thief
250999,0.20517300000000005,0.041234199999999985,0.7260600000000014,0.46596858638743455,0.06982926081177794,cop
251000,0.20517300000000005,0.041234199999999985,-0.019099999999999947,0.03,0.06319327731092438,thief
251999,0.2020063333333334,0.04080086666666666,0.7749200000000004,0.5376344086021505,0.05433577289864715,cop
252000,0.2020063333333334,0.04080086666666666,-0.03243999999999992,0.015151515151515152,0.05342114892060007,thief
252999,0.19883966666666675,0.04036753333333333,0.7761000000000008,0.5028901734104047,0.05845771144278607,cop
253000,0.19883966666666675,0.04036753333333333,-0.02131999999999994,0.03260869565217391,0.08911211924821776,thief
253999,0.1956730000000001,0.0399342,0.7496,0.518324607329843,0.054925053533190576,cop
254000,0.1956730000000001,0.0399342,-0.02653999999999994,0.03428571428571429,0.059123343527013254,thief
254999,0.19250633333333345,0.03950086666666666,0.7401000000000008,0.4782608695652174,0.05602150537634409,cop
255000,0.19250633333333345,0.03950086666666666,-0.013739999999999914,0.028735632183908046,0.06008717310087173,thief
255999,0.1893396666666668,0.039067533333333335,0.7465400000000013,0.47368421052631576,0.043327930848190165,cop
256000,0.1893396666666668,0.039067533333333335,-0.01345999999999997,0.035175879396984924,0.07142857142857142,thief
256999,0.18617300000000003,0.03863420000000001,0.731760000000001,0.4426229508196721,0.04243219597550306,cop
257000,0.18617300000000003,0.03863420000000001,-0.01665999999999986,0.030927835051546393,0.04680851063829787,thief
257999,0.18300633333333338,0.038200866666666666,0.6861200000000008,0.431924882629108,0.03324044585987261,cop
258000,0.18300633333333338,0.038200866666666666,-0.02643999999999994,0.03208556149732621,0.05569263306309482,thief
258999,0.17983966666666673,0.03776753333333334,0.7312400000000017,0.40331491712707185,0.04120700843608047,cop
259000,0.17983966666666673,0.03776753333333334,-0.02983999999999991,0.011363636363636364,0.04563279857397504,thief
259999,0.17667300000000008,0.0373342,0.7409800000000013,0.45977011494252873,0.051324686841813544,cop
260000,0.17667300000000008,0.0373342,-0.019539999999999908,0.041884816753926704,0.04696132596685083,thief
260999,0.17350633333333343,0.03690086666666667,0.7107600000000011,0.413265306122449,0.0490216271884655,cop
261000,0.17350633333333343,0.03690086666666667,-0.013219999999999997,0.014925373134328358,0.08042895442359249,thief
261999,0.17033966666666678,0.03646753333333333,0.717720000000001,0.485,0.054322796734352106,cop
262000,0.17033966666666678,0.03646753333333333,-0.019179999999999885,0.020512820512820513,0.05802640722724114,thief
262999,0.16717300000000013,0.0360342,0.7063800000000002,0.4482758620689655,0.048208802456499486,cop
263000,0.16717300000000013,0.0360342,-0.019399999999999893,0.04,0.06492109038737447,thief
263999,0.16400633333333337,0.03560086666666666,0.6885199999999997,0.41237113402061853,0.0503050305030503,cop
264000,0.16400633333333337,0.03560086666666666,-0.02939999999999993,0.015384615384615385,0.05533596837944664,thief
264999,0.16083966666666671,0.035167533333333334,0.6689800000000008,0.4097560975609756,0.04180127263827704,cop
265000,0.16083966666666671,0.035167533333333334,-0.019699999999999933,0.023923444976076555,0.07170888333927934,thief
265999,0.15767300000000006,0.03473420000000001,0.71588,0.4,0.060762426284751474,cop
266000,0.15767300000000006,0.03473420000000001,-0.03181999999999991,0.014778325123152709,0.05699481865284974,thief
266999,0.1545063333333334,0.034300866666666666,0.6804000000000008,0.43010752688172044,0.048201365535514115,cop
267000,0.1545063333333334,0.034300866666666666,-0.0275999999999999,0.015384615384615385,0.046416635722242854,thief
267999,0.15133966666666676,0.03386753333333334,0.7140400000000006,0.40555555555555556,0.07041804063397511,cop
268000,0.15133966666666676,0.03386753333333334,-0.03413999999999989,0.017857142857142856,0.058520426941479575,thief
268999,0.1481730000000001,0.0334342,0.7212800000000008,0.5103092783505154,0.05683399336401584,cop
269000,0.1481730000000001,0.0334342,-0.012619999999999989,0.0213903743315508,0.06743044189852701,thief
269999,0.14500633333333346,0.03300086666666667,0.8586000000000008,0.696078431372549,0.04269844943300162,cop
270000,0.14500633333333346,0.03300086666666667,-0.024039999999999926,0.03333333333333333,0.0361958836053939,thief
270999,0.1418396666666667,0.03256753333333333,0.8866599999999988,0.7346938775510204,0.05634481098001445,cop
271000,0.1418396666666667,0.03256753333333333,-0.022339999999999933,0.027777777777777776,0.07410021171489062,thief
271999,0.13867300000000005,0.0321342,0.93784,0.8103448275862069,0.04702592780884596,cop
